experiment_accession	is_control	matched_control_experiments	controlled_by_files	control_type	assay_title	description	lab	award	date_released	status_exp	dbxrefs	life_stage_age	perturbed	donor_accession	donor_sex	donor_life_stage	donor_age	donor_age_units	donor_ethnicity	organism	biosample_term_id	biosample_term_name	classification	organ_slims	cell_slims	developmental_slims	system_slims	biosample_synonyms	target_label	target_title	file_accession	file_format	output_type	assembly	run_type	paired_end	paired_accession	md5sum	file_status	file_size	platform	bio_replicate_count	tech_replicate_count	biological_replicates	technical_replicates	biological_replicates_formatted	replication_type	url	fastq_1	fastq_2	url_r2	md5sum_r2	file_size_r2	file_accession_r2	single_end
ENCSR583MIW	True			input library	Control ChIP-seq	Homo sapiens ovary tissue female adult (41 years)	Bradley Bernstein, Broad	ENCODE4	2022-06-07	released	GEO:GSE209171	adult 41 years	False	ENCDO575WHY	female	adult	41	year	European	Homo sapiens	UBERON:0000992	ovary	tissue	ovary,gonad			reproductive system	gonada of female reproductive system,female organism genitalia gonada,female reproductive system gonada,female organism reproductive system gonad,female gonad,gonad of female reproductive system,gonad of reproductive system of female organism,gonad of female organism genitalia,animal ovary,reproductive system of female organism gonada,female organism genitalia gonad,female reproductive system gonad,gonada of reproductive system of female organism,ovum-producing ovary,reproductive system of female organism gonad,genitalia of female organism gonada,gonad of female organism reproductive system,gonada of female organism genitalia,gonada of female organism reproductive system,gonad of genitalia of female organism,gonada of genitalia of female organism,female organism reproductive system gonada,genitalia of female organism gonad			ENCFF072YRA	fastq	reads		single-ended			5aa259327b5f2f1b912f6c53804e4712	released	442338438	Illumina NextSeq 500	1	2	1	1_1	Rep 1	unreplicated	https://www.encodeproject.org/files/ENCFF072YRA/@@download/ENCFF072YRA.fastq.gz	https://www.encodeproject.org/files/ENCFF072YRA/@@download/ENCFF072YRA.fastq.gz						true
ENCSR583MIW	True			input library	Control ChIP-seq	Homo sapiens ovary tissue female adult (41 years)	Bradley Bernstein, Broad	ENCODE4	2022-06-07	released	GEO:GSE209171	adult 41 years	False	ENCDO575WHY	female	adult	41	year	European	Homo sapiens	UBERON:0000992	ovary	tissue	ovary,gonad			reproductive system	gonada of female reproductive system,female organism genitalia gonada,female reproductive system gonada,female organism reproductive system gonad,female gonad,gonad of female reproductive system,gonad of reproductive system of female organism,gonad of female organism genitalia,animal ovary,reproductive system of female organism gonada,female organism genitalia gonad,female reproductive system gonad,gonada of reproductive system of female organism,ovum-producing ovary,reproductive system of female organism gonad,genitalia of female organism gonada,gonad of female organism reproductive system,gonada of female organism genitalia,gonada of female organism reproductive system,gonad of genitalia of female organism,gonada of genitalia of female organism,female organism reproductive system gonada,genitalia of female organism gonad			ENCFF078OUH	fastq	reads		single-ended			927fc5e35967911ecf20d147b2f63d72	released	417630423	Illumina NextSeq 500	1	2	1	1_1	Rep 1	unreplicated	https://www.encodeproject.org/files/ENCFF078OUH/@@download/ENCFF078OUH.fastq.gz	https://www.encodeproject.org/files/ENCFF078OUH/@@download/ENCFF078OUH.fastq.gz						true
ENCSR583MIW	True			input library	Control ChIP-seq	Homo sapiens ovary tissue female adult (41 years)	Bradley Bernstein, Broad	ENCODE4	2022-06-07	released	GEO:GSE209171	adult 41 years	False	ENCDO575WHY	female	adult	41	year	European	Homo sapiens	UBERON:0000992	ovary	tissue	ovary,gonad			reproductive system	gonada of female reproductive system,female organism genitalia gonada,female reproductive system gonada,female organism reproductive system gonad,female gonad,gonad of female reproductive system,gonad of reproductive system of female organism,gonad of female organism genitalia,animal ovary,reproductive system of female organism gonada,female organism genitalia gonad,female reproductive system gonad,gonada of reproductive system of female organism,ovum-producing ovary,reproductive system of female organism gonad,genitalia of female organism gonada,gonad of female organism reproductive system,gonada of female organism genitalia,gonada of female organism reproductive system,gonad of genitalia of female organism,gonada of genitalia of female organism,female organism reproductive system gonada,genitalia of female organism gonad			ENCFF478XUQ	fastq	reads		single-ended			3c8c5856e12d019af142c54c867d3dcd	released	442090375	Illumina NextSeq 500	1	2	1	1_1	Rep 1	unreplicated	https://www.encodeproject.org/files/ENCFF478XUQ/@@download/ENCFF478XUQ.fastq.gz	https://www.encodeproject.org/files/ENCFF478XUQ/@@download/ENCFF478XUQ.fastq.gz						true
ENCSR583MIW	True			input library	Control ChIP-seq	Homo sapiens ovary tissue female adult (41 years)	Bradley Bernstein, Broad	ENCODE4	2022-06-07	released	GEO:GSE209171	adult 41 years	False	ENCDO575WHY	female	adult	41	year	European	Homo sapiens	UBERON:0000992	ovary	tissue	ovary,gonad			reproductive system	gonada of female reproductive system,female organism genitalia gonada,female reproductive system gonada,female organism reproductive system gonad,female gonad,gonad of female reproductive system,gonad of reproductive system of female organism,gonad of female organism genitalia,animal ovary,reproductive system of female organism gonada,female organism genitalia gonad,female reproductive system gonad,gonada of reproductive system of female organism,ovum-producing ovary,reproductive system of female organism gonad,genitalia of female organism gonada,gonad of female organism reproductive system,gonada of female organism genitalia,gonada of female organism reproductive system,gonad of genitalia of female organism,gonada of genitalia of female organism,female organism reproductive system gonada,genitalia of female organism gonad			ENCFF533HRX	fastq	reads		single-ended			2c9933c8ed18731a3740a6a2ab5b8ba0	released	441606004	Illumina NextSeq 500	1	2	1	1_1	Rep 1	unreplicated	https://www.encodeproject.org/files/ENCFF533HRX/@@download/ENCFF533HRX.fastq.gz	https://www.encodeproject.org/files/ENCFF533HRX/@@download/ENCFF533HRX.fastq.gz						true
ENCSR583MIW	True			input library	Control ChIP-seq	Homo sapiens ovary tissue female adult (41 years)	Bradley Bernstein, Broad	ENCODE4	2022-06-07	released	GEO:GSE209171	adult 41 years	False	ENCDO575WHY	female	adult	41	year	European	Homo sapiens	UBERON:0000992	ovary	tissue	ovary,gonad			reproductive system	gonada of female reproductive system,female organism genitalia gonada,female reproductive system gonada,female organism reproductive system gonad,female gonad,gonad of female reproductive system,gonad of reproductive system of female organism,gonad of female organism genitalia,animal ovary,reproductive system of female organism gonada,female organism genitalia gonad,female reproductive system gonad,gonada of reproductive system of female organism,ovum-producing ovary,reproductive system of female organism gonad,genitalia of female organism gonada,gonad of female organism reproductive system,gonada of female organism genitalia,gonada of female organism reproductive system,gonad of genitalia of female organism,gonada of genitalia of female organism,female organism reproductive system gonada,genitalia of female organism gonad			ENCFF664FKG	fastq	reads		single-ended			9fd85d3894c8b3aceb5b567a5f8da8fa	released	419389629	Illumina NextSeq 500	1	2	1	1_1	Rep 1	unreplicated	https://www.encodeproject.org/files/ENCFF664FKG/@@download/ENCFF664FKG.fastq.gz	https://www.encodeproject.org/files/ENCFF664FKG/@@download/ENCFF664FKG.fastq.gz						true
ENCSR583MIW	True			input library	Control ChIP-seq	Homo sapiens ovary tissue female adult (41 years)	Bradley Bernstein, Broad	ENCODE4	2022-06-07	released	GEO:GSE209171	adult 41 years	False	ENCDO575WHY	female	adult	41	year	European	Homo sapiens	UBERON:0000992	ovary	tissue	ovary,gonad			reproductive system	gonada of female reproductive system,female organism genitalia gonada,female reproductive system gonada,female organism reproductive system gonad,female gonad,gonad of female reproductive system,gonad of reproductive system of female organism,gonad of female organism genitalia,animal ovary,reproductive system of female organism gonada,female organism genitalia gonad,female reproductive system gonad,gonada of reproductive system of female organism,ovum-producing ovary,reproductive system of female organism gonad,genitalia of female organism gonada,gonad of female organism reproductive system,gonada of female organism genitalia,gonada of female organism reproductive system,gonad of genitalia of female organism,gonada of genitalia of female organism,female organism reproductive system gonada,genitalia of female organism gonad			ENCFF839RYR	fastq	reads		single-ended			920ab96e76915892d60ac736948a4ffd	released	421602231	Illumina NextSeq 500	1	2	1	1_1	Rep 1	unreplicated	https://www.encodeproject.org/files/ENCFF839RYR/@@download/ENCFF839RYR.fastq.gz	https://www.encodeproject.org/files/ENCFF839RYR/@@download/ENCFF839RYR.fastq.gz						true
ENCSR583MIW	True			input library	Control ChIP-seq	Homo sapiens ovary tissue female adult (41 years)	Bradley Bernstein, Broad	ENCODE4	2022-06-07	released	GEO:GSE209171	adult 41 years	False	ENCDO575WHY	female	adult	41	year	European	Homo sapiens	UBERON:0000992	ovary	tissue	ovary,gonad			reproductive system	gonada of female reproductive system,female organism genitalia gonada,female reproductive system gonada,female organism reproductive system gonad,female gonad,gonad of female reproductive system,gonad of reproductive system of female organism,gonad of female organism genitalia,animal ovary,reproductive system of female organism gonada,female organism genitalia gonad,female reproductive system gonad,gonada of reproductive system of female organism,ovum-producing ovary,reproductive system of female organism gonad,genitalia of female organism gonada,gonad of female organism reproductive system,gonada of female organism genitalia,gonada of female organism reproductive system,gonad of genitalia of female organism,gonada of genitalia of female organism,female organism reproductive system gonada,genitalia of female organism gonad			ENCFF869TUU	fastq	reads		single-ended			d79023e32426a6f436c2ddbcbd39405f	released	442020360	Illumina NextSeq 500	1	2	1	1_1	Rep 1	unreplicated	https://www.encodeproject.org/files/ENCFF869TUU/@@download/ENCFF869TUU.fastq.gz	https://www.encodeproject.org/files/ENCFF869TUU/@@download/ENCFF869TUU.fastq.gz						true
ENCSR583MIW	True			input library	Control ChIP-seq	Homo sapiens ovary tissue female adult (41 years)	Bradley Bernstein, Broad	ENCODE4	2022-06-07	released	GEO:GSE209171	adult 41 years	False	ENCDO575WHY	female	adult	41	year	European	Homo sapiens	UBERON:0000992	ovary	tissue	ovary,gonad			reproductive system	gonada of female reproductive system,female organism genitalia gonada,female reproductive system gonada,female organism reproductive system gonad,female gonad,gonad of female reproductive system,gonad of reproductive system of female organism,gonad of female organism genitalia,animal ovary,reproductive system of female organism gonada,female organism genitalia gonad,female reproductive system gonad,gonada of reproductive system of female organism,ovum-producing ovary,reproductive system of female organism gonad,genitalia of female organism gonada,gonad of female organism reproductive system,gonada of female organism genitalia,gonada of female organism reproductive system,gonad of genitalia of female organism,gonada of genitalia of female organism,female organism reproductive system gonada,genitalia of female organism gonad			ENCFF954XNU	fastq	reads		single-ended			b7e12917f8ad0919a311106285f13efc	released	420585330	Illumina NextSeq 500	1	2	1	1_1	Rep 1	unreplicated	https://www.encodeproject.org/files/ENCFF954XNU/@@download/ENCFF954XNU.fastq.gz	https://www.encodeproject.org/files/ENCFF954XNU/@@download/ENCFF954XNU.fastq.gz						true
ENCSR583MIW	True			input library	Control ChIP-seq	Homo sapiens ovary tissue female adult (41 years)	Bradley Bernstein, Broad	ENCODE4	2022-06-07	released	GEO:GSE209171	adult 41 years	False	ENCDO575WHY	female	adult	41	year	European	Homo sapiens	UBERON:0000992	ovary	tissue	ovary,gonad			reproductive system	gonada of female reproductive system,female organism genitalia gonada,female reproductive system gonada,female organism reproductive system gonad,female gonad,gonad of female reproductive system,gonad of reproductive system of female organism,gonad of female organism genitalia,animal ovary,reproductive system of female organism gonada,female organism genitalia gonad,female reproductive system gonad,gonada of reproductive system of female organism,ovum-producing ovary,reproductive system of female organism gonad,genitalia of female organism gonada,gonad of female organism reproductive system,gonada of female organism genitalia,gonada of female organism reproductive system,gonad of genitalia of female organism,gonada of genitalia of female organism,female organism reproductive system gonada,genitalia of female organism gonad			ENCFF160PBS	fastq	reads		single-ended			58ae3049771169dd7795d025fe64cd20	released	374217911	Illumina NextSeq 500	1	2	1	1_2	Rep 1	unreplicated	https://www.encodeproject.org/files/ENCFF160PBS/@@download/ENCFF160PBS.fastq.gz	https://www.encodeproject.org/files/ENCFF160PBS/@@download/ENCFF160PBS.fastq.gz						true
ENCSR583MIW	True			input library	Control ChIP-seq	Homo sapiens ovary tissue female adult (41 years)	Bradley Bernstein, Broad	ENCODE4	2022-06-07	released	GEO:GSE209171	adult 41 years	False	ENCDO575WHY	female	adult	41	year	European	Homo sapiens	UBERON:0000992	ovary	tissue	ovary,gonad			reproductive system	gonada of female reproductive system,female organism genitalia gonada,female reproductive system gonada,female organism reproductive system gonad,female gonad,gonad of female reproductive system,gonad of reproductive system of female organism,gonad of female organism genitalia,animal ovary,reproductive system of female organism gonada,female organism genitalia gonad,female reproductive system gonad,gonada of reproductive system of female organism,ovum-producing ovary,reproductive system of female organism gonad,genitalia of female organism gonada,gonad of female organism reproductive system,gonada of female organism genitalia,gonada of female organism reproductive system,gonad of genitalia of female organism,gonada of genitalia of female organism,female organism reproductive system gonada,genitalia of female organism gonad			ENCFF204WOM	fastq	reads		single-ended			eae714e2f739f9d8a81b7ecb5a0b8325	released	404616953	Illumina NextSeq 500	1	2	1	1_2	Rep 1	unreplicated	https://www.encodeproject.org/files/ENCFF204WOM/@@download/ENCFF204WOM.fastq.gz	https://www.encodeproject.org/files/ENCFF204WOM/@@download/ENCFF204WOM.fastq.gz						true
ENCSR583MIW	True			input library	Control ChIP-seq	Homo sapiens ovary tissue female adult (41 years)	Bradley Bernstein, Broad	ENCODE4	2022-06-07	released	GEO:GSE209171	adult 41 years	False	ENCDO575WHY	female	adult	41	year	European	Homo sapiens	UBERON:0000992	ovary	tissue	ovary,gonad			reproductive system	gonada of female reproductive system,female organism genitalia gonada,female reproductive system gonada,female organism reproductive system gonad,female gonad,gonad of female reproductive system,gonad of reproductive system of female organism,gonad of female organism genitalia,animal ovary,reproductive system of female organism gonada,female organism genitalia gonad,female reproductive system gonad,gonada of reproductive system of female organism,ovum-producing ovary,reproductive system of female organism gonad,genitalia of female organism gonada,gonad of female organism reproductive system,gonada of female organism genitalia,gonada of female organism reproductive system,gonad of genitalia of female organism,gonada of genitalia of female organism,female organism reproductive system gonada,genitalia of female organism gonad			ENCFF274CBE	fastq	reads		single-ended			8d80e22d7568e2a4255e4d5e7fb4e1b4	released	374027385	Illumina NextSeq 500	1	2	1	1_2	Rep 1	unreplicated	https://www.encodeproject.org/files/ENCFF274CBE/@@download/ENCFF274CBE.fastq.gz	https://www.encodeproject.org/files/ENCFF274CBE/@@download/ENCFF274CBE.fastq.gz						true
ENCSR583MIW	True			input library	Control ChIP-seq	Homo sapiens ovary tissue female adult (41 years)	Bradley Bernstein, Broad	ENCODE4	2022-06-07	released	GEO:GSE209171	adult 41 years	False	ENCDO575WHY	female	adult	41	year	European	Homo sapiens	UBERON:0000992	ovary	tissue	ovary,gonad			reproductive system	gonada of female reproductive system,female organism genitalia gonada,female reproductive system gonada,female organism reproductive system gonad,female gonad,gonad of female reproductive system,gonad of reproductive system of female organism,gonad of female organism genitalia,animal ovary,reproductive system of female organism gonada,female organism genitalia gonad,female reproductive system gonad,gonada of reproductive system of female organism,ovum-producing ovary,reproductive system of female organism gonad,genitalia of female organism gonada,gonad of female organism reproductive system,gonada of female organism genitalia,gonada of female organism reproductive system,gonad of genitalia of female organism,gonada of genitalia of female organism,female organism reproductive system gonada,genitalia of female organism gonad			ENCFF370KJS	fastq	reads		single-ended			ccd1a7ddce7dbb962cb44ef12b9d52cb	released	406844893	Illumina NextSeq 500	1	2	1	1_2	Rep 1	unreplicated	https://www.encodeproject.org/files/ENCFF370KJS/@@download/ENCFF370KJS.fastq.gz	https://www.encodeproject.org/files/ENCFF370KJS/@@download/ENCFF370KJS.fastq.gz						true
ENCSR583MIW	True			input library	Control ChIP-seq	Homo sapiens ovary tissue female adult (41 years)	Bradley Bernstein, Broad	ENCODE4	2022-06-07	released	GEO:GSE209171	adult 41 years	False	ENCDO575WHY	female	adult	41	year	European	Homo sapiens	UBERON:0000992	ovary	tissue	ovary,gonad			reproductive system	gonada of female reproductive system,female organism genitalia gonada,female reproductive system gonada,female organism reproductive system gonad,female gonad,gonad of female reproductive system,gonad of reproductive system of female organism,gonad of female organism genitalia,animal ovary,reproductive system of female organism gonada,female organism genitalia gonad,female reproductive system gonad,gonada of reproductive system of female organism,ovum-producing ovary,reproductive system of female organism gonad,genitalia of female organism gonada,gonad of female organism reproductive system,gonada of female organism genitalia,gonada of female organism reproductive system,gonad of genitalia of female organism,gonada of genitalia of female organism,female organism reproductive system gonada,genitalia of female organism gonad			ENCFF412ZAY	fastq	reads		single-ended			7acf4299eaf76c4e9013a7ef9c0141be	released	373939113	Illumina NextSeq 500	1	2	1	1_2	Rep 1	unreplicated	https://www.encodeproject.org/files/ENCFF412ZAY/@@download/ENCFF412ZAY.fastq.gz	https://www.encodeproject.org/files/ENCFF412ZAY/@@download/ENCFF412ZAY.fastq.gz						true
ENCSR583MIW	True			input library	Control ChIP-seq	Homo sapiens ovary tissue female adult (41 years)	Bradley Bernstein, Broad	ENCODE4	2022-06-07	released	GEO:GSE209171	adult 41 years	False	ENCDO575WHY	female	adult	41	year	European	Homo sapiens	UBERON:0000992	ovary	tissue	ovary,gonad			reproductive system	gonada of female reproductive system,female organism genitalia gonada,female reproductive system gonada,female organism reproductive system gonad,female gonad,gonad of female reproductive system,gonad of reproductive system of female organism,gonad of female organism genitalia,animal ovary,reproductive system of female organism gonada,female organism genitalia gonad,female reproductive system gonad,gonada of reproductive system of female organism,ovum-producing ovary,reproductive system of female organism gonad,genitalia of female organism gonada,gonad of female organism reproductive system,gonada of female organism genitalia,gonada of female organism reproductive system,gonad of genitalia of female organism,gonada of genitalia of female organism,female organism reproductive system gonada,genitalia of female organism gonad			ENCFF489ICF	fastq	reads		single-ended			5580831852414517c01c8304cd4293a9	released	374079084	Illumina NextSeq 500	1	2	1	1_2	Rep 1	unreplicated	https://www.encodeproject.org/files/ENCFF489ICF/@@download/ENCFF489ICF.fastq.gz	https://www.encodeproject.org/files/ENCFF489ICF/@@download/ENCFF489ICF.fastq.gz						true
